taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis riparia,Perkins,46105,NA,1,NA,1,NA,2
Vitis riparia,McIntosh,38051,NA,NA,NA,1,NA,1
Vitis riparia,Emmons,38029,NA,3,NA,1,1,5
Vitis riparia,Sargent,38081,NA,2,NA,1,1,4
Vitis riparia,Marshall,46091,1,NA,NA,NA,NA,1
Vitis riparia,Dickey,38021,NA,NA,NA,1,NA,1
Vitis riparia,Richland,38077,3,4,NA,1,1,9
Vitis riparia,Roberts,46109,1,2,NA,1,1,5
Vitis riparia,Banner,31007,NA,NA,NA,1,NA,1
Vitis riparia,Goshen,56015,NA,1,NA,1,1,3
Vitis riparia,Scotts Bluff,31157,3,2,NA,1,1,7
Vitis riparia,Sioux,31165,2,11,NA,1,1,15
Vitis riparia,Logan,08075,1,5,NA,1,1,8
Vitis riparia,Deuel,31049,NA,1,NA,1,NA,2
Vitis riparia,Yuma,08125,NA,1,NA,1,1,3
Vitis riparia,Chase,31029,NA,NA,NA,1,1,2
Vitis riparia,Sheridan,31161,NA,1,NA,1,1,3
Vitis riparia,Dawes,31045,1,11,NA,1,1,14
Vitis riparia,Todd,46121,NA,2,NA,1,1,4
Vitis riparia,Cherry,31031,1,16,NA,1,1,19
Vitis riparia,Bennett,46007,NA,2,NA,NA,NA,2
Vitis riparia,Gregory,46053,NA,NA,NA,1,1,2
Vitis riparia,Boyd,31015,NA,NA,NA,1,1,2
Vitis riparia,Keya Paha,31103,NA,7,NA,1,1,9
Vitis riparia,Bon Homme,46009,NA,NA,NA,1,1,2
Vitis riparia,Knox,31107,NA,2,NA,1,1,4
Vitis riparia,Charles Mix,46023,6,NA,NA,1,1,8
Vitis riparia,Union,46127,NA,NA,NA,1,1,2
Vitis riparia,Dixon,31051,1,2,NA,1,1,5
Vitis riparia,Clay,46027,5,1,NA,1,1,8
Vitis riparia,Cedar,31027,NA,1,NA,1,1,3
Vitis riparia,Yankton,46135,NA,NA,NA,1,1,2
Vitis riparia,Dakota,31043,NA,2,NA,1,1,4
Vitis riparia,Hamilton,20075,NA,1,NA,1,NA,2
Vitis riparia,Wallace,20199,NA,NA,NA,1,1,2
Vitis riparia,Richardson,31147,NA,10,NA,1,1,12
Vitis riparia,Doniphan,20043,NA,5,NA,1,1,7
Vitis riparia,Brown,20013,NA,2,NA,1,1,4
Vitis riparia,Nemaha,20131,NA,2,NA,1,1,4
Vitis riparia,Pawnee,31133,NA,2,NA,1,NA,3
Vitis riparia,Marshall,20117,NA,2,NA,1,1,4
Vitis riparia,Gage,31067,NA,2,NA,1,NA,3
Vitis riparia,Washington,20201,NA,1,NA,1,1,3
Vitis riparia,Jefferson,31095,NA,NA,NA,1,NA,1
Vitis riparia,Thayer,31169,NA,NA,NA,1,NA,1
Vitis riparia,Republic,20157,NA,3,NA,1,1,5
Vitis riparia,Jewell,20089,NA,1,NA,1,1,3
Vitis riparia,Webster,31181,NA,NA,NA,1,NA,1
