taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia var. munsoniana,Floyd,13115,NA,11,NA,NA,NA,11
Vitis rotundifolia var. munsoniana,Stewart,13259,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Barbour,01005,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Seminole,13253,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Charlton,13049,NA,5,NA,NA,NA,5
Vitis rotundifolia var. munsoniana,Baker,12003,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Gadsden,12039,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Grady,13131,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Leon,12073,1,1,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Thomas,13275,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Brooks,13027,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Lowndes,13185,1,2,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Columbia,12023,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Ware,13299,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Rabun,13241,NA,4,NA,NA,NA,4
Vitis rotundifolia var. munsoniana,Habersham,13137,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Stephens,13257,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Elbert,13105,NA,4,NA,NA,NA,4
Vitis rotundifolia var. munsoniana,Lincoln,13181,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Columbia,13073,NA,3,NA,NA,NA,3
Vitis rotundifolia var. munsoniana,Burke,13033,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Screven,13251,NA,1,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Effingham,13103,NA,2,NA,NA,NA,2
Vitis rotundifolia var. munsoniana,Elmore,01051,1,NA,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Montgomery,01101,1,NA,NA,NA,NA,1
Vitis rotundifolia var. munsoniana,Bullock,01011,NA,1,NA,NA,NA,1
