taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rupestris,Taney,29213,NA,5,NA,1,1,7
Vitis rupestris,Boone,05009,NA,2,NA,1,NA,3
Vitis rupestris,Marion,05089,NA,7,NA,1,1,9
Vitis rupestris,Ozark,29153,NA,1,NA,1,1,3
Vitis rupestris,Baxter,05005,NA,1,NA,1,NA,2
Vitis rupestris,Howell,29091,NA,5,NA,1,1,7
Vitis rupestris,Oregon,29149,NA,4,NA,1,1,6
Vitis rupestris,Sharp,05135,NA,4,NA,1,NA,5
Vitis rupestris,Ripley,29181,NA,1,NA,1,1,3
Vitis rupestris,Calloway,21035,NA,2,NA,1,1,4
Vitis rupestris,Cumberland,21057,NA,1,NA,1,1,3
Vitis rupestris,Monroe,21171,NA,NA,NA,1,1,2
Vitis rupestris,Montgomery,47125,5,4,NA,1,NA,10
Vitis rupestris,Bell,21013,NA,NA,NA,1,NA,1
Vitis rupestris,McCreary,21147,NA,NA,NA,1,1,2
Vitis rupestris,Scott,47151,NA,4,NA,1,NA,5
Vitis rupestris,Wayne,21231,NA,NA,NA,1,1,2
Vitis rupestris,Wayne,54099,NA,1,NA,1,NA,2
Vitis rupestris,Ohio,54069,NA,NA,NA,1,NA,1
Vitis rupestris,Pleasants,54073,NA,1,NA,NA,NA,1
Vitis rupestris,Wood,54107,NA,1,NA,1,NA,2
Vitis rupestris,Washington,42125,NA,NA,NA,1,1,2
Vitis rupestris,Fayette,42051,1,21,NA,1,NA,23
Vitis rupestris,Preston,54077,NA,6,NA,1,NA,7
Vitis rupestris,Monongalia,54061,NA,NA,NA,1,NA,1
Vitis rupestris,Hardeman,47069,NA,NA,NA,1,NA,1
Vitis rupestris,Sullivan,47163,NA,NA,NA,1,NA,1
Vitis rupestris,Hardy,54031,NA,1,NA,1,NA,2
Vitis rupestris,Loudoun,51107,NA,1,NA,1,1,3
Vitis rupestris,Rockingham,51165,NA,1,NA,NA,NA,1
Vitis rupestris,Giles,51071,NA,2,NA,1,1,4
Vitis rupestris,Monroe,54063,NA,4,NA,1,NA,5
Vitis rupestris,Alleghany,51005,NA,NA,NA,1,NA,1
Vitis rupestris,Greenbrier,54025,NA,4,NA,1,NA,5
Vitis rupestris,Pocahontas,54075,NA,1,NA,NA,NA,1
Vitis rupestris,Mercer,54055,NA,1,NA,1,NA,2
Vitis rupestris,Summers,54089,NA,1,NA,NA,NA,1
Vitis rupestris,Somerset,42111,NA,NA,NA,1,NA,1
Vitis rupestris,Lancaster,42071,NA,4,NA,1,1,6
Vitis rupestris,Mineral,54057,NA,NA,NA,1,NA,1
Vitis rupestris,Grant,54023,NA,1,NA,1,NA,2
Vitis rupestris,Montgomery,24031,NA,9,NA,1,1,11
Vitis rupestris,Bucks,42017,NA,2,NA,NA,NA,2
Vitis rupestris,Harrison,18061,NA,1,NA,1,1,3
Vitis rupestris,Posey,18129,NA,NA,NA,1,NA,1
Vitis rupestris,Gibson,18051,NA,1,NA,NA,NA,1
Vitis rupestris,Stone,05137,1,1,NA,1,NA,3
Vitis rupestris,Newton,05101,NA,NA,NA,1,1,2
Vitis rupestris,Nevada,05099,NA,1,NA,NA,1,2
Vitis rupestris,Montgomery,05097,NA,5,NA,1,1,7
Vitis rupestris,Perry,05105,NA,NA,NA,1,1,2
Vitis rupestris,Yell,05149,NA,1,NA,1,NA,2
Vitis rupestris,Pope,05115,NA,5,NA,1,NA,6
Vitis rupestris,Lawrence,05075,NA,NA,NA,1,NA,1
Vitis rupestris,Logan,05083,2,NA,NA,NA,NA,2
Vitis rupestris,Garland,05051,1,3,NA,1,1,6
Vitis rupestris,Saline,05125,NA,NA,NA,1,1,2
