taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis palmata,Vanderburgh,18163,NA,1,NA,1,1,3
Vitis palmata,Posey,18129,NA,11,NA,1,1,13
Vitis palmata,Knox,18083,NA,6,NA,1,1,8
Vitis palmata,Lawrence,17101,NA,3,NA,1,1,5
Vitis palmata,Vermillion,18165,NA,NA,NA,1,1,2
Vitis palmata,Wabash,17185,NA,5,NA,1,1,7
Vitis palmata,Gibson,18051,NA,18,NA,1,1,20
Vitis palmata,Elmore,01051,1,NA,NA,NA,NA,1
Vitis palmata,Dallas,01047,NA,NA,NA,1,NA,1
Vitis palmata,Hale,01065,NA,NA,NA,1,NA,1
Vitis palmata,Tuscaloosa,01125,NA,NA,NA,1,1,2
Vitis palmata,Blount,01009,NA,1,NA,NA,NA,1
Vitis palmata,Monroe,01099,NA,1,NA,1,NA,2
Vitis palmata,Wilcox,01131,NA,1,NA,1,NA,2
Vitis palmata,Talladega,01121,NA,1,NA,NA,NA,1
Vitis palmata,Lawrence,01079,NA,1,NA,NA,NA,1
Vitis palmata,Arkansas,05001,1,4,NA,1,1,7
Vitis palmata,Monroe,05095,3,NA,NA,1,NA,4
Vitis palmata,Lincoln,05079,NA,NA,NA,1,1,2
Vitis palmata,Jefferson,05069,NA,3,NA,1,1,5
Vitis palmata,Lonoke,05085,NA,1,NA,1,1,3
Vitis palmata,Prairie,05117,NA,NA,NA,1,NA,1
Vitis palmata,Bradley,05011,NA,3,NA,1,1,5
Vitis palmata,Drew,05043,1,12,NA,1,1,15
Vitis palmata,Calhoun,05013,NA,3,NA,1,NA,4
Vitis palmata,Cleveland,05025,NA,1,NA,1,NA,2
Vitis palmata,Clark,05019,NA,NA,NA,1,1,2
Vitis palmata,Hot Spring,05059,NA,1,NA,1,1,3
Vitis palmata,Dallas,05039,NA,1,NA,1,NA,2
Vitis palmata,Ouachita,05103,NA,NA,NA,1,1,2
Vitis palmata,Montgomery,05097,NA,1,NA,1,NA,2
Vitis palmata,Independence,05063,NA,1,NA,1,NA,2
Vitis palmata,White,05145,1,NA,NA,NA,NA,1
Vitis palmata,Faulkner,05045,1,11,NA,1,1,14
