taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia var. pygmaea,Manatee,12081,NA,1,NA,NA,NA,1
Vitis rotundifolia var. pygmaea,Highlands,12055,2,8,NA,NA,NA,10
Vitis rotundifolia var. pygmaea,Polk,12105,4,1,NA,NA,NA,5
