taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis labrusca,Trumbull,39155,NA,2,NA,1,1,4
Vitis labrusca,Jefferson,39081,NA,NA,NA,1,NA,1
Vitis labrusca,Athens,39009,1,NA,NA,NA,NA,1
Vitis labrusca,Gallia,39053,NA,1,NA,1,1,3
Vitis labrusca,Greene,42059,NA,2,NA,1,NA,3
Vitis labrusca,Washington,42125,NA,NA,NA,1,1,2
Vitis labrusca,Fayette,42051,NA,17,NA,1,1,19
Vitis labrusca,McNairy,47109,NA,1,NA,1,NA,2
Vitis labrusca,Marion,01093,NA,1,NA,NA,NA,1
Vitis labrusca,Noxubee,28103,NA,1,NA,1,NA,2
Vitis labrusca,Lauderdale,28075,NA,1,NA,1,NA,2
Vitis labrusca,Polk,47139,NA,4,NA,1,1,6
Vitis labrusca,Fannin,13111,NA,5,NA,1,1,7
Vitis labrusca,Hamilton,47065,NA,6,NA,1,NA,7
Vitis labrusca,Russell,01113,NA,5,NA,1,1,7
Vitis labrusca,Lee,01081,NA,4,NA,1,1,6
Vitis labrusca,Harris,13145,NA,1,NA,1,1,3
Vitis labrusca,Cleburne,01029,NA,1,NA,1,1,3
Vitis labrusca,Floyd,13115,NA,1,NA,NA,NA,1
Vitis labrusca,Grady,13131,NA,1,NA,1,NA,2
Vitis labrusca,Lowndes,13185,NA,1,NA,1,NA,2
Vitis labrusca,Rabun,13241,NA,16,NA,1,1,18
Vitis labrusca,Oconee,45073,NA,23,NA,1,NA,24
Vitis labrusca,Habersham,13137,1,8,NA,1,1,11
Vitis labrusca,Anderson,45007,NA,3,NA,1,1,5
Vitis labrusca,Richmond,13245,NA,3,NA,1,NA,4
Vitis labrusca,Aiken,45003,NA,8,NA,1,1,10
Vitis labrusca,Barnwell,45011,NA,1,NA,1,NA,2
Vitis labrusca,Watauga,37189,NA,3,NA,1,1,5
Vitis labrusca,Johnson,47091,1,6,NA,1,1,9
Vitis labrusca,Ashe,37009,NA,4,NA,1,1,6
Vitis labrusca,Mitchell,37121,NA,1,NA,1,1,3
Vitis labrusca,Avery,37011,NA,2,NA,1,1,4
Vitis labrusca,Madison,37115,NA,2,NA,1,1,4
Vitis labrusca,Yancey,37199,NA,7,NA,1,1,9
Vitis labrusca,Greene,47059,NA,2,NA,1,1,4
Vitis labrusca,Haywood,37087,NA,7,NA,1,1,9
Vitis labrusca,Cocke,47029,NA,1,NA,1,NA,2
Vitis labrusca,Swain,37173,NA,20,NA,1,1,22
Vitis labrusca,Sevier,47155,NA,3,NA,1,NA,4
Vitis labrusca,Blount,47009,NA,2,NA,NA,NA,2
Vitis labrusca,Cherokee,37039,1,3,NA,1,1,6
Vitis labrusca,Graham,37075,NA,6,NA,1,1,8
Vitis labrusca,Jackson,37099,NA,13,NA,1,1,15
Vitis labrusca,Greenville,45045,NA,38,NA,1,NA,39
Vitis labrusca,Henderson,37089,NA,10,NA,1,1,12
Vitis labrusca,Transylvania,37175,1,15,NA,1,1,18
Vitis labrusca,Polk,37149,NA,5,NA,1,NA,6
Vitis labrusca,Spartanburg,45083,NA,8,NA,1,NA,9
Vitis labrusca,Rutherford,37161,NA,1,NA,1,NA,2
