taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis aestivalis,Escambia,12033,3,3,NA,1,NA,7
Vitis aestivalis,Santa Rosa,12113,1,1,NA,1,NA,3
Vitis aestivalis,Okaloosa,12091,NA,11,NA,1,1,13
Vitis aestivalis,Walton,12131,NA,2,NA,1,1,4
Vitis aestivalis,Bay,12005,NA,1,NA,NA,NA,1
Vitis aestivalis,Gulf,12045,NA,1,NA,1,NA,2
Vitis aestivalis,Franklin,12037,NA,7,NA,1,1,9
Vitis aestivalis,Wakulla,12129,NA,31,NA,1,1,33
Vitis aestivalis,Jefferson,12065,NA,10,NA,1,1,12
Vitis aestivalis,Taylor,12123,NA,9,NA,1,1,11
Vitis aestivalis,Dixie,12029,NA,7,NA,1,1,9
Vitis aestivalis,Levy,12075,4,10,NA,1,1,16
Vitis aestivalis,Citrus,12017,6,7,NA,1,1,15
Vitis aestivalis,Hernando,12053,6,11,NA,1,1,19
Vitis aestivalis,Pasco,12101,3,6,NA,1,1,11
Vitis aestivalis,Pinellas,12103,NA,4,NA,1,1,6
Vitis aestivalis,Hillsborough,12057,NA,5,NA,1,1,7
Vitis aestivalis,Manatee,12081,2,11,NA,1,1,15
Vitis aestivalis,Sarasota,12115,6,13,NA,1,1,21
Vitis aestivalis,Charlotte,12015,2,1,NA,NA,NA,3
Vitis aestivalis,Lee,12071,1,6,NA,1,1,9
Vitis aestivalis,Collier,12021,4,17,NA,1,1,23
Vitis aestivalis,Monroe,12087,NA,1,NA,1,1,3
Vitis aestivalis,Miami-Dade,12086,9,7,NA,1,1,18
Vitis aestivalis,Broward,12011,2,3,NA,1,1,7
Vitis aestivalis,Palm Beach,12099,1,3,NA,NA,NA,4
Vitis aestivalis,Martin,12085,4,2,NA,1,1,8
Vitis aestivalis,Saint Lucie,12111,NA,1,NA,NA,NA,1
Vitis aestivalis,Brevard,12009,2,18,NA,1,1,22
Vitis aestivalis,Volusia,12127,4,15,NA,1,1,21
Vitis aestivalis,Flagler,12035,1,1,NA,1,1,4
Vitis aestivalis,Saint Johns,12109,12,6,NA,1,1,20
Vitis aestivalis,Duval,12031,7,12,NA,1,1,21
Vitis aestivalis,Nassau,12089,1,7,NA,NA,NA,8
Vitis aestivalis,Camden,13039,NA,9,NA,1,1,11
Vitis aestivalis,Glynn,13127,NA,3,NA,1,NA,4
Vitis aestivalis,McIntosh,13191,NA,18,NA,1,1,20
Vitis aestivalis,Liberty,13179,NA,2,NA,1,1,4
Vitis aestivalis,Chatham,13051,1,24,NA,1,1,27
Vitis aestivalis,Jasper,45053,NA,3,NA,1,1,5
Vitis aestivalis,Beaufort,45013,2,38,NA,1,1,42
Vitis aestivalis,Colleton,45029,1,1,NA,1,1,4
Vitis aestivalis,Charleston,45019,4,16,NA,1,1,22
Vitis aestivalis,Berkeley,45015,NA,1,NA,1,NA,2
Vitis aestivalis,Georgetown,45043,NA,11,NA,1,NA,12
Vitis aestivalis,Horry,45051,2,6,NA,1,1,10
Vitis aestivalis,Brunswick,37019,1,11,NA,1,1,14
Vitis aestivalis,New Hanover,37129,NA,3,NA,1,1,5
Vitis aestivalis,Pender,37141,1,1,NA,1,NA,3
Vitis aestivalis,Onslow,37133,NA,2,NA,1,1,4
Vitis aestivalis,Carteret,37031,NA,7,NA,1,1,9
Vitis aestivalis,Craven,37049,NA,5,NA,1,NA,6
Vitis aestivalis,Pamlico,37137,NA,1,NA,1,NA,2
