taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis mustangensis,Kendall,48259,52,6,1,1,NA,60
Vitis mustangensis,Bastrop,48021,102,19,1,1,1,124
Vitis mustangensis,Caldwell,48055,7,2,NA,1,NA,10
Vitis mustangensis,Travis,48453,593,42,1,1,1,638
Vitis mustangensis,Williamson,48491,261,25,NA,NA,NA,286
Vitis mustangensis,Lee,48287,28,4,NA,1,NA,33
Vitis mustangensis,Throckmorton,48447,1,NA,NA,NA,NA,1
Vitis mustangensis,Bee,48025,3,1,NA,1,NA,5
Vitis mustangensis,Goliad,48175,18,8,NA,1,NA,27
Vitis mustangensis,Bell,48027,80,29,3,1,1,114
Vitis mustangensis,Falls,48145,6,2,NA,1,NA,9
Vitis mustangensis,Milam,48331,70,5,NA,1,1,77
Vitis mustangensis,Burnet,48053,25,20,NA,1,1,47
Vitis mustangensis,Lampasas,48281,3,8,NA,1,NA,12
Vitis mustangensis,Coryell,48099,14,17,4,1,NA,36
Vitis mustangensis,McLennan,48309,29,24,2,1,1,57
Vitis mustangensis,Guadalupe,48187,15,34,NA,1,1,51
Vitis mustangensis,Comal,48091,54,20,NA,1,1,76
Vitis mustangensis,Blanco,48031,24,11,NA,1,NA,36
Vitis mustangensis,Hays,48209,50,17,2,1,1,71
Vitis mustangensis,Gillespie,48171,28,20,5,1,1,55
Vitis mustangensis,Llano,48299,10,26,3,1,1,41
Vitis mustangensis,Bosque,48035,8,1,NA,1,NA,10
Vitis mustangensis,Johnson,48251,61,5,NA,1,1,68
Vitis mustangensis,Hill,48217,6,4,NA,1,NA,11
Vitis mustangensis,Hamilton,48193,2,14,NA,1,NA,17
Vitis mustangensis,Erath,48143,43,23,NA,1,1,68
Vitis mustangensis,Somervell,48425,24,6,NA,1,NA,31
Vitis mustangensis,Morris,48343,1,NA,NA,NA,NA,1
Vitis mustangensis,Brazos,48041,77,46,NA,1,1,125
Vitis mustangensis,Grimes,48185,11,9,NA,1,1,22
Vitis mustangensis,Burleson,48051,21,13,NA,1,1,36
Vitis mustangensis,Robertson,48395,7,9,NA,1,1,18
Vitis mustangensis,Madison,48313,3,7,NA,1,1,12
Vitis mustangensis,Brooks,48047,2,2,NA,NA,NA,4
Vitis mustangensis,Jim Wells,48249,NA,2,NA,1,1,4
Vitis mustangensis,Brown,48049,NA,2,NA,1,NA,3
Vitis mustangensis,Eastland,48133,NA,1,NA,NA,NA,1
Vitis mustangensis,Comanche,48093,1,NA,NA,NA,NA,1
Vitis mustangensis,Mills,48333,1,1,NA,NA,NA,2
Vitis mustangensis,San Saba,48411,6,11,NA,1,NA,18
Vitis mustangensis,Callahan,48059,NA,2,NA,1,NA,3
Vitis mustangensis,Gonzales,48177,10,16,NA,1,1,28
Vitis mustangensis,Taylor,48441,NA,1,NA,NA,NA,1
Vitis mustangensis,Wood,48499,1,NA,NA,NA,NA,1
Vitis mustangensis,Smith,48423,4,3,NA,1,NA,8
Vitis mustangensis,Nolan,48353,NA,4,NA,1,NA,5
Vitis mustangensis,Collin,48085,36,1,NA,NA,NA,37
Vitis mustangensis,Hunt,48231,NA,2,NA,1,NA,3
Vitis mustangensis,Rockwall,48397,5,1,NA,NA,NA,6
Vitis mustangensis,Dallas,48113,232,61,NA,1,1,295
Vitis mustangensis,Denton,48121,298,32,NA,NA,1,331
Vitis mustangensis,Lavaca,48285,6,1,NA,1,NA,8
Vitis mustangensis,Wise,48497,33,11,3,1,NA,48
Vitis mustangensis,Kaufman,48257,7,3,NA,1,NA,11
Vitis mustangensis,Ellis,48139,42,2,NA,1,1,46
Vitis mustangensis,Tarrant,48439,776,40,NA,1,1,818
Vitis mustangensis,Hopkins,48223,1,3,NA,1,NA,5
Vitis mustangensis,DeWitt,48123,7,2,NA,1,NA,10
Vitis mustangensis,Zavala,48507,1,3,NA,1,NA,5
Vitis mustangensis,Palo Pinto,48363,2,3,NA,NA,NA,5
Vitis mustangensis,Edwards,48137,NA,1,NA,1,NA,2
Vitis mustangensis,Kimble,48267,NA,1,NA,1,NA,2
Vitis mustangensis,Navarro,48349,4,3,NA,1,NA,8
Vitis mustangensis,Hood,48221,20,4,NA,1,NA,25
Vitis mustangensis,Limestone,48293,5,6,NA,1,1,13
Vitis mustangensis,Mason,48319,2,4,4,1,NA,11
Vitis mustangensis,Gregg,48183,NA,1,NA,1,NA,2
Vitis mustangensis,Walker,48471,10,3,NA,1,NA,14
Vitis mustangensis,Montgomery,48339,24,2,NA,1,NA,27
Vitis mustangensis,Hardin,48199,2,4,NA,1,NA,7
Vitis mustangensis,Liberty,48291,6,10,NA,1,1,18
Vitis mustangensis,Van Zandt,48467,5,3,NA,1,NA,9
Vitis mustangensis,Parker,48367,44,6,NA,1,1,52
Vitis mustangensis,San Jacinto,48407,3,4,NA,1,1,9
