taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis cinerea,Hernando,12053,1,2,NA,1,1,5
Vitis cinerea,Pasco,12101,1,NA,NA,1,1,3
Vitis cinerea,Pinellas,12103,1,NA,NA,1,1,3
Vitis cinerea,Hillsborough,12057,2,NA,NA,1,1,4
Vitis cinerea,Manatee,12081,1,3,NA,1,1,6
Vitis cinerea,Sarasota,12115,8,1,NA,1,1,11
Vitis cinerea,Charlotte,12015,1,NA,NA,NA,NA,1
Vitis cinerea,Lee,12071,1,2,NA,1,1,5
Vitis cinerea,Collier,12021,3,2,NA,1,1,7
Vitis cinerea,Monroe,12087,NA,NA,NA,1,1,2
Vitis cinerea,Miami-Dade,12086,8,4,NA,1,1,14
Vitis cinerea,Broward,12011,4,NA,NA,1,1,6
Vitis cinerea,Palm Beach,12099,2,NA,NA,1,NA,3
Vitis cinerea,Martin,12085,1,NA,NA,1,1,3
Vitis cinerea,Saint Lucie,12111,NA,NA,NA,1,1,2
Vitis cinerea,Indian River,12061,NA,NA,NA,1,1,2
Vitis cinerea,Brevard,12009,NA,NA,NA,1,1,2
Vitis cinerea,Volusia,12127,1,NA,NA,1,1,3
Vitis cinerea,Duval,12031,NA,2,NA,1,NA,3
Vitis cinerea,Nassau,12089,NA,NA,NA,1,1,2
Vitis cinerea,Camden,13039,NA,NA,NA,1,1,2
Vitis cinerea,McIntosh,13191,NA,1,NA,1,1,3
Vitis cinerea,Liberty,13179,NA,NA,NA,1,1,2
Vitis cinerea,Bryan,13029,NA,1,NA,1,1,3
Vitis cinerea,Chatham,13051,2,1,NA,1,1,5
Vitis cinerea,Jasper,45053,NA,NA,NA,1,NA,1
Vitis cinerea,Beaufort,45013,NA,3,NA,1,NA,4
Vitis cinerea,Colleton,45029,1,NA,NA,1,NA,2
Vitis cinerea,Charleston,45019,NA,NA,NA,1,NA,1
Vitis cinerea,Berkeley,45015,NA,2,NA,1,1,4
Vitis cinerea,Georgetown,45043,NA,2,NA,1,NA,3
Vitis cinerea,Horry,45051,NA,NA,NA,1,1,2
Vitis cinerea,Brunswick,37019,NA,NA,NA,1,NA,1
Vitis cinerea,New Hanover,37129,NA,NA,NA,1,1,2
Vitis cinerea,Pender,37141,NA,NA,NA,1,NA,1
Vitis cinerea,Onslow,37133,NA,NA,NA,1,NA,1
Vitis cinerea,Carteret,37031,NA,1,NA,1,NA,2
Vitis cinerea,Craven,37049,NA,NA,NA,1,NA,1
Vitis cinerea,Beaufort,37013,NA,NA,NA,1,NA,1
Vitis cinerea,Hyde,37095,NA,NA,NA,1,NA,1
Vitis cinerea,Dare,37055,NA,7,NA,1,NA,8
Vitis cinerea,Tyrrell,37177,NA,NA,NA,1,NA,1
Vitis cinerea,Washington,37187,NA,NA,NA,1,1,2
Vitis cinerea,Bertie,37015,NA,NA,NA,1,1,2
Vitis cinerea,Hertford,37091,1,NA,NA,1,1,3
Vitis cinerea,Chowan,37041,NA,NA,NA,1,1,2
Vitis cinerea,Perquimans,37143,NA,NA,NA,1,1,2
Vitis cinerea,Currituck,37053,NA,NA,NA,1,NA,1
Vitis cinerea,Virginia Beach,51810,NA,NA,NA,1,NA,1
Vitis cinerea,Norfolk,51710,NA,NA,NA,1,NA,1
Vitis cinerea,Suffolk,51800,NA,NA,NA,1,NA,1
Vitis cinerea,Isle of Wight,51093,NA,3,NA,1,NA,4
Vitis cinerea,Surry,51181,NA,1,NA,1,NA,2
Vitis cinerea,Prince George,51149,NA,1,NA,1,NA,2
Vitis cinerea,Chesterfield,51041,NA,NA,NA,1,NA,1
