taxon,NAME,fips,O,H,G,bonap,usda,sum
Vitis rotundifolia,Hertford,37091,1,1,NA,NA,1,3
Vitis rotundifolia,Gates,37073,3,11,NA,NA,1,15
Vitis rotundifolia,Chowan,37041,1,1,NA,NA,1,3
Vitis rotundifolia,Perquimans,37143,3,NA,NA,NA,NA,3
Vitis rotundifolia,Pasquotank,37139,4,NA,NA,NA,NA,4
Vitis rotundifolia,Camden,37029,4,2,NA,NA,NA,6
Vitis rotundifolia,Currituck,37053,12,3,NA,NA,1,16
Vitis rotundifolia,Virginia Beach,51810,NA,NA,NA,NA,1,1
Vitis rotundifolia,Suffolk,51800,NA,NA,NA,NA,1,1
Vitis rotundifolia,Isle of Wight,51093,9,8,NA,NA,1,18
Vitis rotundifolia,Surry,51181,3,4,NA,NA,1,8
Vitis rotundifolia,Prince George,51149,3,1,NA,NA,1,5
Vitis rotundifolia,Chesterfield,51041,54,6,NA,NA,1,61
Vitis rotundifolia,Charles City,51036,8,3,NA,NA,1,12
Vitis rotundifolia,James City,51095,11,8,NA,NA,1,20
Vitis rotundifolia,Newport News,51700,NA,NA,NA,NA,1,1
Vitis rotundifolia,Hampton,51650,NA,NA,NA,NA,1,1
Vitis rotundifolia,York,51199,7,5,NA,NA,1,13
Vitis rotundifolia,New Kent,51127,10,8,NA,NA,1,19
Vitis rotundifolia,King William,51101,3,1,NA,NA,1,5
Vitis rotundifolia,King and Queen,51097,1,2,NA,NA,1,4
Vitis rotundifolia,Gloucester,51073,12,4,NA,NA,1,17
Vitis rotundifolia,Mathews,51115,4,2,NA,NA,1,7
Vitis rotundifolia,Middlesex,51119,1,1,NA,NA,1,3
Vitis rotundifolia,Essex,51057,NA,1,NA,NA,1,2
Vitis rotundifolia,Caroline,51033,2,2,NA,NA,1,5
Vitis rotundifolia,King George,51099,8,1,NA,NA,1,10
Vitis rotundifolia,Westmoreland,51193,3,3,NA,NA,1,7
Vitis rotundifolia,Richmond,51159,17,1,NA,NA,1,19
Vitis rotundifolia,Lancaster,51103,3,4,NA,NA,1,8
Vitis rotundifolia,Northumberland,51133,3,2,NA,NA,1,6
Vitis rotundifolia,Stafford,51179,4,1,NA,NA,1,6
Vitis rotundifolia,Prince William,51153,6,NA,NA,NA,NA,6
Vitis rotundifolia,Fairfax,51059,32,NA,NA,NA,NA,32
Vitis rotundifolia,Arlington,51013,9,NA,NA,NA,1,10
Vitis rotundifolia,Prince George's,24033,6,NA,NA,NA,NA,6
Vitis rotundifolia,Saint Mary's,24037,2,NA,NA,NA,NA,2
Vitis rotundifolia,Calvert,24009,1,NA,NA,NA,NA,1
Vitis rotundifolia,Anne Arundel,24003,9,NA,NA,NA,NA,9
Vitis rotundifolia,Baltimore,24005,19,NA,NA,NA,NA,19
Vitis rotundifolia,Harford,24025,5,NA,NA,NA,NA,5
Vitis rotundifolia,Cecil,24015,1,NA,NA,NA,NA,1
Vitis rotundifolia,Queen Anne's,24035,1,1,NA,NA,NA,2
Vitis rotundifolia,Talbot,24041,1,NA,NA,NA,NA,1
Vitis rotundifolia,Dorchester,24019,2,NA,NA,NA,NA,2
Vitis rotundifolia,Wicomico,24045,16,7,NA,NA,NA,23
Vitis rotundifolia,Somerset,24039,3,1,NA,NA,NA,4
Vitis rotundifolia,Accomack,51001,5,11,NA,NA,1,17
Vitis rotundifolia,Northampton,51131,5,10,NA,NA,1,16
Vitis rotundifolia,Worcester,24047,17,28,NA,NA,NA,45
Vitis rotundifolia,Sussex,10005,4,15,NA,NA,1,20
Vitis rotundifolia,Kent,10001,1,NA,NA,NA,NA,1
Vitis rotundifolia,New Castle,10003,12,NA,NA,NA,NA,12
Vitis rotundifolia,McCurtain,40089,20,24,NA,NA,NA,44
Vitis rotundifolia,Bowie,48037,13,3,NA,NA,NA,16
Vitis rotundifolia,Red River,48387,5,6,NA,NA,NA,11
Vitis rotundifolia,Choctaw,40023,1,NA,NA,NA,NA,1
Vitis rotundifolia,Grayson,48181,1,7,NA,NA,NA,8
Vitis rotundifolia,Cooke,48097,1,NA,NA,NA,NA,1
Vitis rotundifolia,Lamar,48277,2,1,NA,NA,NA,3
Vitis rotundifolia,Saint Louis,29189,4,NA,NA,NA,NA,4
Vitis rotundifolia,Fulton,21075,NA,NA,NA,NA,1,1
Vitis rotundifolia,East Carroll,22035,NA,NA,NA,NA,1,1
Vitis rotundifolia,Madison,22065,NA,NA,NA,NA,1,1
Vitis rotundifolia,Warren,28149,NA,1,NA,NA,1,2
Vitis rotundifolia,Tensas,22107,NA,NA,NA,NA,1,1
Vitis rotundifolia,Claiborne,28021,NA,1,NA,NA,1,2
Vitis rotundifolia,Jefferson,28063,3,1,NA,NA,1,5
Vitis rotundifolia,Adams,28001,9,4,NA,NA,1,14
Vitis rotundifolia,Concordia,22029,NA,NA,NA,NA,1,1
Vitis rotundifolia,Wilkinson,28157,NA,5,NA,NA,1,6
Vitis rotundifolia,West Feliciana,22125,NA,NA,NA,NA,1,1
Vitis rotundifolia,East Feliciana,22037,NA,NA,NA,NA,1,1
Vitis rotundifolia,Amite,28005,1,3,NA,NA,1,5
Vitis rotundifolia,Washington,22117,NA,NA,NA,NA,1,1
Vitis rotundifolia,Walthall,28147,NA,3,NA,NA,1,4
Vitis rotundifolia,Saint Helena,22091,NA,NA,NA,NA,1,1
Vitis rotundifolia,Pike,28113,7,5,NA,NA,1,13
Vitis rotundifolia,Pearl River,28109,17,9,NA,NA,1,27
Vitis rotundifolia,Marion,28091,8,3,NA,NA,1,12
Vitis rotundifolia,Crittenden,05035,NA,1,NA,NA,1,2
Vitis rotundifolia,DeSoto,28033,2,5,NA,NA,1,8
Vitis rotundifolia,Lee,05077,NA,4,NA,NA,1,5
Vitis rotundifolia,Phillips,05107,1,5,NA,NA,1,7
Vitis rotundifolia,Desha,05041,NA,NA,NA,NA,1,1
Vitis rotundifolia,Bolivar,28011,1,11,NA,NA,NA,12
Vitis rotundifolia,Chicot,05017,NA,NA,NA,NA,1,1
Vitis rotundifolia,Washington,28151,NA,15,NA,NA,1,16
Vitis rotundifolia,Lauderdale,47097,NA,3,NA,NA,1,4
Vitis rotundifolia,Tipton,47167,NA,3,NA,NA,1,4
Vitis rotundifolia,Shelby,47157,13,8,NA,NA,1,22
Vitis rotundifolia,Lake,47095,NA,1,NA,NA,1,2
Vitis rotundifolia,Clay,29047,2,NA,NA,NA,NA,2
Vitis rotundifolia,Jackson,29095,4,NA,NA,NA,NA,4
Vitis rotundifolia,Little River,05081,3,NA,NA,NA,NA,3
Vitis rotundifolia,Miller,05091,5,4,NA,NA,1,10
Vitis rotundifolia,Cass,48067,20,5,NA,NA,1,26
Vitis rotundifolia,Benton,05007,1,NA,NA,NA,NA,1
Vitis rotundifolia,Washington,05143,1,NA,NA,NA,1,2
Vitis rotundifolia,Crawford,05033,2,3,NA,NA,NA,5
Vitis rotundifolia,Le Flore,40079,4,24,NA,NA,NA,28
Vitis rotundifolia,Scott,05127,2,10,NA,NA,1,13
Vitis rotundifolia,Polk,05113,10,14,NA,NA,1,25
Vitis rotundifolia,Sevier,05133,1,1,NA,NA,NA,2
Vitis rotundifolia,Clay,05021,NA,6,NA,NA,1,7
Vitis rotundifolia,Dunklin,29069,NA,8,NA,NA,1,9
Vitis rotundifolia,Greene,05055,11,15,NA,NA,NA,26
Vitis rotundifolia,Craighead,05031,36,8,NA,NA,1,45
Vitis rotundifolia,Carroll,05015,NA,2,NA,NA,1,3
Vitis rotundifolia,Taney,29213,2,NA,NA,NA,NA,2
Vitis rotundifolia,Boone,05009,2,NA,NA,NA,NA,2
Vitis rotundifolia,Marion,05089,1,NA,NA,NA,NA,1
Vitis rotundifolia,Baxter,05005,2,1,NA,NA,NA,3
Vitis rotundifolia,Sharp,05135,1,NA,NA,NA,NA,1
Vitis rotundifolia,Randolph,05121,1,2,NA,NA,NA,3
Vitis rotundifolia,Pemiscot,29155,NA,NA,NA,NA,1,1
Vitis rotundifolia,Boone,21015,1,NA,NA,NA,NA,1
Vitis rotundifolia,Kenton,21117,1,NA,NA,NA,NA,1
Vitis rotundifolia,Campbell,21037,1,NA,NA,NA,NA,1
Vitis rotundifolia,Trigg,21221,15,10,NA,NA,1,26
Vitis rotundifolia,Stewart,47161,NA,3,NA,NA,1,4
Vitis rotundifolia,Calloway,21035,7,7,NA,NA,1,15
Vitis rotundifolia,Robertson,47147,1,NA,NA,NA,NA,1
Vitis rotundifolia,Montgomery,47125,NA,NA,NA,NA,1,1
Vitis rotundifolia,Whitley,21235,1,3,NA,NA,1,5
Vitis rotundifolia,Campbell,47013,3,1,NA,NA,1,5
Vitis rotundifolia,McCreary,21147,3,8,2,NA,1,14
Vitis rotundifolia,Scott,47151,5,13,NA,NA,1,19
Vitis rotundifolia,Wayne,21231,NA,NA,NA,NA,1,1
Vitis rotundifolia,Pickett,47137,NA,1,NA,NA,NA,1
Vitis rotundifolia,Graves,21083,1,NA,NA,NA,NA,1
Vitis rotundifolia,Weakley,47183,1,3,NA,NA,1,5
Vitis rotundifolia,Henry,47079,2,NA,NA,NA,1,3
Vitis rotundifolia,Wayne,47181,1,2,NA,NA,1,4
Vitis rotundifolia,Lauderdale,01077,13,2,NA,NA,1,16
Vitis rotundifolia,Hardin,47071,2,1,NA,NA,1,4
Vitis rotundifolia,Lincoln,47103,1,2,NA,NA,1,4
Vitis rotundifolia,Madison,01089,35,1,NA,NA,1,37
Vitis rotundifolia,Limestone,01083,7,2,NA,NA,1,10
Vitis rotundifolia,Giles,47055,1,NA,NA,NA,NA,1
Vitis rotundifolia,Lawrence,47099,1,NA,NA,NA,NA,1
Vitis rotundifolia,Marion,47115,7,13,NA,NA,1,21
Vitis rotundifolia,Jackson,01071,11,10,NA,NA,1,22
Vitis rotundifolia,Franklin,47051,11,5,1,NA,1,18
Vitis rotundifolia,Pike,21195,NA,NA,NA,NA,1,1
