species,projection,buffer_km,SRS_ex,GRS_ex,ERS_ex,FCS_ex,FCS_ex_class,SRS_in,GRS_in,ERS_in,FCS_in,FCS_in_class,FCS_min,FCS_min_class,FCS_max,FCS_max_class,FCS_mean,FCS_mean_class,GRS_ex_SD,GRS_ex_CV,ERS_ex_SD,ERS_ex_CV,FCS_ex_SD,FCS_ex_CV,GRS_in_SD,GRS_in_CV,ERS_in_SD,ERS_in_CV,FCS_in_SD,FCS_in_CV,FCS_min_SD,FCS_min_CV,FCS_max_SD,FCS_max_CV,FCS_mean_SD,FCS_mean_CV
Vitis jaegeriana,EqualArea,100,0,0,0,0,UP,83.33333333333334,15.76036148332814,100,66.36456493888716,MP,0,UP,66.36456493888716,MP,33.18228246944358,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,WGS84,1,9.506248719524688,0.00146095654778475,6.666666666666667,5.391458780913047,UP,8.44544095665172,4.923980521042893,100,37.789807159231536,HP,5.391458780913047,UP,37.789807159231536,HP,21.590632970072292,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,WGS84,5,9.506248719524688,0.0287319594524256,6.666666666666667,5.400549115214594,UP,8.44544095665172,4.923980521042893,100,37.789807159231536,HP,5.400549115214594,UP,37.789807159231536,HP,21.595178137223066,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,WGS84,20,9.506248719524688,0.47237100553286193,6.666666666666667,5.548428797241406,UP,8.44544095665172,4.923980521042893,100,37.789807159231536,HP,5.548428797241406,UP,37.789807159231536,HP,21.66911797823647,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,WGS84,50,9.506248719524688,2.713623127601419,20,10.73995728237537,UP,8.44544095665172,4.923980521042893,100,37.789807159231536,HP,10.73995728237537,UP,37.789807159231536,HP,24.264882220803457,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,WGS84,100,9.506248719524688,8.629677402315535,20,12.71197537394674,UP,8.44544095665172,4.923980521042893,100,37.789807159231536,HP,12.71197537394674,UP,37.789807159231536,HP,25.25089126658914,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,EqualArea,1,9.506248719524688,9.807886004269998e-4,6.666666666666667,5.391298724930594,UP,7.796101949025487,4.908848980118728,100,37.56831697638141,HP,5.391298724930594,UP,37.56831697638141,HP,21.479807850656,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,EqualArea,5,9.506248719524688,0.02917846086270324,6.666666666666667,5.40069794901802,UP,7.796101949025487,4.908848980118728,100,37.56831697638141,HP,5.40069794901802,UP,37.56831697638141,HP,21.48450746269971,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,EqualArea,20,9.506248719524688,0.4722497221893536,6.666666666666667,5.548388369460237,UP,7.796101949025487,4.908848980118728,100,37.56831697638141,HP,5.548388369460237,UP,37.56831697638141,HP,21.55835267292082,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,EqualArea,50,9.506248719524688,2.7006015044422216,20,10.735616741322303,UP,7.796101949025487,4.908848980118728,100,37.56831697638141,HP,10.735616741322303,UP,37.56831697638141,HP,24.151966858851853,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis labrusca,EqualArea,100,9.506248719524688,8.40290694246078,20,12.636385220661822,UP,7.796101949025487,4.908848980118728,100,37.56831697638141,HP,12.636385220661822,UP,37.56831697638141,HP,25.102351098521613,HP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,WGS84,1,1.818181818181818,0,0,0.6060606060606061,UP,23.333333333333332,2.400383940632907,100,41.91123909132208,HP,0.6060606060606061,UP,41.91123909132208,HP,21.258649848691345,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,WGS84,5,1.818181818181818,0,0,0.6060606060606061,UP,23.333333333333332,2.400383940632907,100,41.91123909132208,HP,0.6060606060606061,UP,41.91123909132208,HP,21.258649848691345,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,WGS84,20,1.818181818181818,0,0,0.6060606060606061,UP,23.333333333333332,2.400383940632907,100,41.91123909132208,HP,0.6060606060606061,UP,41.91123909132208,HP,21.258649848691345,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,WGS84,50,1.818181818181818,0,0,0.6060606060606061,UP,23.333333333333332,2.400383940632907,100,41.91123909132208,HP,0.6060606060606061,UP,41.91123909132208,HP,21.258649848691345,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,WGS84,100,1.818181818181818,0,0,0.6060606060606061,UP,23.333333333333332,2.400383940632907,100,41.91123909132208,HP,0.6060606060606061,UP,41.91123909132208,HP,21.258649848691345,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,EqualArea,1,1.818181818181818,0,0,0.6060606060606061,UP,22.033898305084744,2.3995352139174706,100,41.47781117300074,HP,0.6060606060606061,UP,41.47781117300074,HP,21.041935889530674,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,EqualArea,5,1.818181818181818,0,0,0.6060606060606061,UP,22.033898305084744,2.3995352139174706,100,41.47781117300074,HP,0.6060606060606061,UP,41.47781117300074,HP,21.041935889530674,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,EqualArea,20,1.818181818181818,0,0,0.6060606060606061,UP,22.033898305084744,2.3995352139174706,100,41.47781117300074,HP,0.6060606060606061,UP,41.47781117300074,HP,21.041935889530674,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,EqualArea,50,1.818181818181818,0,0,0.6060606060606061,UP,22.033898305084744,2.3995352139174706,100,41.47781117300074,HP,0.6060606060606061,UP,41.47781117300074,HP,21.041935889530674,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis lincecumii,EqualArea,100,1.818181818181818,0,0,0.6060606060606061,UP,22.033898305084744,2.3995352139174706,100,41.47781117300074,HP,0.6060606060606061,UP,41.47781117300074,HP,21.041935889530674,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,WGS84,1,0,0,0,0,UP,10,4.33106700151327,100,38.11035566717109,HP,0,UP,38.11035566717109,HP,19.055177833585542,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,WGS84,5,0,0,0,0,UP,10,4.33106700151327,100,38.11035566717109,HP,0,UP,38.11035566717109,HP,19.055177833585542,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,WGS84,20,0,0,0,0,UP,10,4.33106700151327,100,38.11035566717109,HP,0,UP,38.11035566717109,HP,19.055177833585542,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,WGS84,50,0,0,0,0,UP,10,4.33106700151327,100,38.11035566717109,HP,0,UP,38.11035566717109,HP,19.055177833585542,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis martineziana,WGS84,100,0,0,0,0,UP,10,4.33106700151327,100,38.11035566717109,HP,0,UP,38.11035566717109,HP,19.055177833585542,UP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
